Address;AddressFM;location;point;Lat;Long
Unterweg;Frankfurt am Main Unterweg;Unterweg, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60318, Deutschland;50.1195817, 8.6833041, 0.0;50.1195817; 8.6833041
Urnbergweg;Frankfurt am Main Urnbergweg;Urnbergweg, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1799006, 8.6920459, 0.0;50.1799006; 8.6920459
Urseler Weg;Frankfurt am Main Urseler Weg;Urseler Weg, Nieder-Eschbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.2019679, 8.6709218, 0.0;50.2019679; 8.6709218
Ursinusstraße;Frankfurt am Main Ursinusstraße;Ursinusstraße, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1145816, 8.6093547, 0.0;50.1145816; 8.6093547
Usastraße;Frankfurt am Main Usastraße;Usastraße, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1566847, 8.747424, 0.0;50.1566847; 8.747424
Usinger Straße;Frankfurt am Main Usinger Straße;Usinger Straße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1303827, 8.7060717, 0.0;50.1303827; 8.7060717
Utrilloweg;Frankfurt am Main Utrilloweg;Utrilloweg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.178793, 8.6465896, 0.0;50.178793; 8.6465896
Valentin-Schmetzer-Weg;Frankfurt am Main Valentin-Schmetzer-Weg;Valentin-Schmetzer-Weg, Riedberg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1842578, 8.6248162, 0.0;50.1842578; 8.6248162
Valentin-Senger-Straße;Frankfurt am Main Valentin-Senger-Straße;Valentin-Senger-Straße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1412049, 8.7043836, 0.0;50.1412049; 8.7043836
Varrentrappstraße;Frankfurt am Main Varrentrappstraße;Varrentrappstraße, Westend Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1128074, 8.6444737, 0.0;50.1128074; 8.6444737
Vatterstraße;Frankfurt am Main Vatterstraße;Vatterstraße, Wagenplatz Borsigallee, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1323763, 8.7340576, 0.0;50.1323763; 8.7340576
Vereinsstraße;Frankfurt am Main Vereinsstraße;Vereinsstraße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1324507, 8.7093174, 0.0;50.1324507; 8.7093174
Victor-Gollancz-Weg;Frankfurt am Main Victor-Gollancz-Weg;Victor-Gollancz-Weg, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1585579, 8.6620394, 0.0;50.1585579; 8.6620394
Victor-Slotosch-Straße;Frankfurt am Main Victor-Slotosch-Straße;Victor-Slotosch-Straße, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1446948, 8.750901, 0.0;50.1446948; 8.750901
Viehtrieb;Frankfurt am Main Viehtrieb;Viehtrieb, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.15732175, 8.68393904786534, 0.0;50.15732175; 8.68393904786534
Vierhäusergasse;Frankfurt am Main Vierhäusergasse;Vierhäusergasse, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.086044, 8.5810718, 0.0;50.086044; 8.5810718
Vilbeler Landstraße;Frankfurt am Main Vilbeler Landstraße;Vilbeler Landstraße, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1585755, 8.742019, 0.0;50.1585755; 8.742019
Vilbeler Straße;Frankfurt am Main Vilbeler Straße;Vilbeler Straße, Innenstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60313, Deutschland;50.1169936, 8.6873758, 0.0;50.1169936; 8.6873758
Voelckerstraße;Frankfurt am Main Voelckerstraße;Voelckerstraße, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1306893, 8.6724367, 0.0;50.1306893; 8.6724367
Völklinger Weg;Frankfurt am Main Völklinger Weg;Völklinger Weg, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0860902, 8.572479, 0.0;50.0860902; 8.572479
Vogelsbergstraße;Frankfurt am Main Vogelsbergstraße;Vogelsbergstraße, Nordend Ost, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1246237, 8.6949176, 0.0;50.1246237; 8.6949176
Vogelstraße;Frankfurt am Main Vogelstraße;Vogelstraße, Niederrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60528, Deutschland;50.0768989, 8.6508094, 0.0;50.0768989; 8.6508094
Vogelweidstraße;Frankfurt am Main Vogelweidstraße;Vogelweidstraße, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60596, Deutschland;50.0970935, 8.6676687, 0.0;50.0970935; 8.6676687
Vogesenstraße;Frankfurt am Main Vogesenstraße;Vogesenstraße, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0844227, 8.5788217, 0.0;50.0844227; 8.5788217
Vogtstraße;Frankfurt am Main Vogtstraße;Vogtstraße, Westend Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1261175, 8.6754829, 0.0;50.1261175; 8.6754829
Volgersbrunnenweg;Frankfurt am Main Volgersbrunnenweg;Volgersbrunnenweg, Riederwald, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1262073, 8.7378144, 0.0;50.1262073; 8.7378144
Volkshausstraße;Frankfurt am Main Volkshausstraße;Volkshausstraße, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1424968, 8.7529823, 0.0;50.1424968; 8.7529823
Volpenhennstraße;Frankfurt am Main Volpenhennstraße;Volpenhennstraße, Niederrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60528, Deutschland;50.0774744, 8.6410197, 0.0;50.0774744; 8.6410197
Voltastraße;Frankfurt am Main Voltastraße;Voltastraße, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1169743, 8.6342959, 0.0;50.1169743; 8.6342959
Voltenseeweg;Frankfurt am Main Voltenseeweg;Voltenseeweg, Wagenplatz Borsigallee, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1456641, 8.7438242, 0.0;50.1456641; 8.7438242
Vorm Wald;Frankfurt am Main Vorm Wald;Vorm Wald, Nied, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65934, Deutschland;50.1091925, 8.5859602, 0.0;50.1091925; 8.5859602
Wacholderweg;Frankfurt am Main Wacholderweg;Wacholderweg, Frankfurter Berg, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1649017, 8.678123, 0.0;50.1649017; 8.678123
Wachtelweg;Frankfurt am Main Wachtelweg;Wachtelweg, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1056817, 8.5308497, 0.0;50.1056817; 8.5308497
Wächtersbacher Straße;Frankfurt am Main Wächtersbacher Straße;Wächtersbacher Straße, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.132676, 8.7531443, 0.0;50.132676; 8.7531443
Wagengasse;Frankfurt am Main Wagengasse;Wagengasse, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1101963, 8.5320485, 0.0;50.1101963; 8.5320485
Waidmannstraße;Frankfurt am Main Waidmannstraße;Waidmannstraße, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60596, Deutschland;50.0949579, 8.6700787, 0.0;50.0949579; 8.6700787
Waitzstraße;Frankfurt am Main Waitzstraße;Waitzstraße, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60385, Deutschland;50.1183455, 8.7117277, 0.0;50.1183455; 8.7117277
Walburga-Zizka-Weg;Frankfurt am Main Walburga-Zizka-Weg;Walburga-Zizka-Weg, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60487, Deutschland;50.1266803, 8.623835, 0.0;50.1266803; 8.623835
Waldecker Straße;Frankfurt am Main Waldecker Straße;Waldecker Straße, Dornbusch, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1526685, 8.67155, 0.0;50.1526685; 8.67155
Waldemser Straße;Frankfurt am Main Waldemser Straße;Waldemser Straße, Europaviertel, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.106613, 8.6343196, 0.0;50.106613; 8.6343196
Waldfriedstraße;Frankfurt am Main Waldfriedstraße;Waldfriedstraße, Niederrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60528, Deutschland;50.0770999, 8.6468859, 0.0;50.0770999; 8.6468859
Waldmeisterpfad;Frankfurt am Main Waldmeisterpfad;Waldmeisterpfad, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.1065839, 8.6012619, 0.0;50.1065839; 8.6012619
Waldschmidtstraße;Frankfurt am Main Waldschmidtstraße;Waldschmidtstraße, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1184111, 8.7017432, 0.0;50.1184111; 8.7017432
Waldschulstraße;Frankfurt am Main Waldschulstraße;Waldschulstraße, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.1092052, 8.5997073, 0.0;50.1092052; 8.5997073
Waldstraße;Frankfurt am Main Waldstraße;Waldstraße, Niederrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60528, Deutschland;50.0799838, 8.6498946, 0.0;50.0799838; 8.6498946
Wallauer Straße;Frankfurt am Main Wallauer Straße;Wallauer Straße, Hellerhofsiedlung, Europaviertel, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.105418, 8.6226076, 0.0;50.105418; 8.6226076
Walldorfer Straße;Frankfurt am Main Walldorfer Straße;Walldorfer Straße, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60598, Deutschland;50.0933649, 8.6826111, 0.0;50.0933649; 8.6826111
Wallfahrtsweg;Frankfurt am Main Wallfahrtsweg;Wallfahrtsweg, Wagenplatz Borsigallee, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1463324, 8.7397602, 0.0;50.1463324; 8.7397602
Wallstraße;Frankfurt am Main Wallstraße;Wallstraße, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60594, Deutschland;50.1048898, 8.6896846, 0.0;50.1048898; 8.6896846
Walnußweg;Frankfurt am Main Walnußweg;Walnußweg, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1620524, 8.6714543, 0.0;50.1620524; 8.6714543
Walter-Abschlag-Weg;Frankfurt am Main Walter-Abschlag-Weg;Walter-Abschlag-Weg, Heddernheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.1658507, 8.6398294, 0.0;50.1658507; 8.6398294
Walter-Gropius-Straße;Frankfurt am Main Walter-Gropius-Straße;Walter-Gropius-Straße, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1768996, 8.619967, 0.0;50.1768996; 8.619967
Walter-Hesselbach-Straße;Frankfurt am Main Walter-Hesselbach-Straße;Walter-Hesselbach-Straße, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1437861, 8.7008968, 0.0;50.1437861; 8.7008968
Walter-Kolb-Straße;Frankfurt am Main Walter-Kolb-Straße;Walter-Kolb-Straße, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60594, Deutschland;50.1071604, 8.687707, 0.0;50.1071604; 8.687707
Walter-Leiske-Straße;Frankfurt am Main Walter-Leiske-Straße;Walter-Leiske-Straße, Dornbusch, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1460988, 8.6727611, 0.0;50.1460988; 8.6727611
Walter-Möller-Platz;Frankfurt am Main Walter-Möller-Platz;Walter-Möller-Platz, Heddernheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.1577161, 8.6316937, 0.0;50.1577161; 8.6316937
Walter-Schwagenscheidt-Platz;Frankfurt am Main Walter-Schwagenscheidt-Platz;Walter-Schwagenscheidt-Platz, Praunheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.1576677, 8.63072473532695, 0.0;50.1576677; 8.63072473532695
Walter-vom-Rath-Straße;Frankfurt am Main Walter-vom-Rath-Straße;Walter-vom-Rath-Straße, Westend Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1335108, 8.6695541, 0.0;50.1335108; 8.6695541
Walther-Nernst-Straße;Frankfurt am Main Walther-Nernst-Straße;Walther-Nernst-Straße, Riedberg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1779013, 8.6269802, 0.0;50.1779013; 8.6269802
Walther-von-Cronberg-Platz;Frankfurt am Main Walther-von-Cronberg-Platz;;50.105902, 8.697081, 0.0;50.105902; 8.697081
Wanebachstraße;Frankfurt am Main Wanebachstraße;Wanebachstraße, Dornbusch, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1401038, 8.6789079, 0.0;50.1401038; 8.6789079
Warschauer Straße;Frankfurt am Main Warschauer Straße;Warschauer Straße, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60327, Deutschland;50.1084914, 8.6492082, 0.0;50.1084914; 8.6492082
Wartburgstraße;Frankfurt am Main Wartburgstraße;Wartburgstraße, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1092724, 8.5314988, 0.0;50.1092724; 8.5314988
Wasgaustraße;Frankfurt am Main Wasgaustraße;Wasgaustraße, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1106234, 8.5376569, 0.0;50.1106234; 8.5376569
Wasserhofstraße;Frankfurt am Main Wasserhofstraße;Wasserhofstraße, Oberrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.1031307, 8.7239172, 0.0;50.1031307; 8.7239172
Wasserleitungsweg;Frankfurt am Main Wasserleitungsweg;Wasserleitungsweg, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1385966, 8.7066089, 0.0;50.1385966; 8.7066089
Wasserweg;Frankfurt am Main Wasserweg;Wasserweg, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60594, Deutschland;50.1066352, 8.6951972, 0.0;50.1066352; 8.6951972
Weberstraße;Frankfurt am Main Weberstraße;Weberstraße, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60318, Deutschland;50.1223262, 8.6879625, 0.0;50.1223262; 8.6879625
Weckerlinstraße;Frankfurt am Main Weckerlinstraße;Weckerlinstraße, Höchst, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1047404, 8.5466555, 0.0;50.1047404; 8.5466555
Weckmarkt;Frankfurt am Main Weckmarkt;Weckmarkt, Innenstadt, Altstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.1103424, 8.6859512, 0.0;50.1103424; 8.6859512
Wed;Frankfurt am Main Wed;Wed, Höchst, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.0991211, 8.5465816, 0.0;50.0991211; 8.5465816
Wegscheidestraße;Frankfurt am Main Wegscheidestraße;Wegscheidestraße, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1521265, 8.6955452, 0.0;50.1521265; 8.6955452
Wehrheimer Straße;Frankfurt am Main Wehrheimer Straße;Wehrheimer Straße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.13072, 8.7068343, 0.0;50.13072; 8.7068343
Wehrhofstraße;Frankfurt am Main Wehrhofstraße;Wehrhofstraße, Rödelheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60489, Deutschland;50.1247023, 8.6143655, 0.0;50.1247023; 8.6143655
Wehrstraße;Frankfurt am Main Wehrstraße;Wehrstraße, Oberrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.1032655, 8.7238278, 0.0;50.1032655; 8.7238278
Weidenauer Straße;Frankfurt am Main Weidenauer Straße;Weidenauer Straße, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.1242413, 8.5814777, 0.0;50.1242413; 8.5814777
Weidenbornstraße;Frankfurt am Main Weidenbornstraße;Weidenbornstraße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60385, Deutschland;50.1308815, 8.70914, 0.0;50.1308815; 8.70914
Weiherstraße;Frankfurt am Main Weiherstraße;Weiherstraße, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60314, Deutschland;50.1122711, 8.6964251, 0.0;50.1122711; 8.6964251
Weilbacher Straße;Frankfurt am Main Weilbacher Straße;Weilbacher Straße, Europaviertel, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.1013676, 8.6178279, 0.0;50.1013676; 8.6178279
Weilbrunnstraße;Frankfurt am Main Weilbrunnstraße;Weilbrunnstraße, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1551482, 8.6965939, 0.0;50.1551482; 8.6965939
Weilburger Straße;Frankfurt am Main Weilburger Straße;Weilburger Straße, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.101498, 8.6440933, 0.0;50.101498; 8.6440933
Weimarer Straße;Frankfurt am Main Weimarer Straße;Weimarer Straße, Nieder-Eschbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1973509, 8.6744893, 0.0;50.1973509; 8.6744893
Weinbergstraße;Frankfurt am Main Weinbergstraße;Weinbergstraße, Sindlingen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0764787, 8.5184615, 0.0;50.0764787; 8.5184615
Weinstraße;Frankfurt am Main Weinstraße;Weinstraße, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1562401, 8.6884048, 0.0;50.1562401; 8.6884048
Weisbachstraße;Frankfurt am Main Weisbachstraße;Weisbachstraße, Osthafen, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60314, Deutschland;50.1107027, 8.7109381, 0.0;50.1107027; 8.7109381
Weismüllerstraße;Frankfurt am Main Weismüllerstraße;Weismüllerstraße, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60314, Deutschland;50.1188285, 8.7358706, 0.0;50.1188285; 8.7358706
Weizengasse;Frankfurt am Main Weizengasse;Weizengasse, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1109259, 8.5310315, 0.0;50.1109259; 8.5310315
Weißadlergasse;Frankfurt am Main Weißadlergasse;Weißadlergasse, Innenstadt, Altstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.1116073, 8.678351, 0.0;50.1116073; 8.678351
Weißdornweg;Frankfurt am Main Weißdornweg;Weißdornweg, Frankfurter Berg, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1685219, 8.6707885, 0.0;50.1685219; 8.6707885
Weißfrauenstraße;Frankfurt am Main Weißfrauenstraße;Weißfrauenstraße, Innenstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.1093762, 8.6747592, 0.0;50.1093762; 8.6747592
Weißkirchener Weg;Frankfurt am Main Weißkirchener Weg;Weißkirchener Weg, Niederursel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.1674471, 8.6174937, 0.0;50.1674471; 8.6174937
Wellengasse;Frankfurt am Main Wellengasse;Wellengasse, Oberrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.101011, 8.7223548, 0.0;50.101011; 8.7223548
Welscher Weg;Frankfurt am Main Welscher Weg;Welscher Weg, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60598, Deutschland;50.0710864, 8.6773808, 0.0;50.0710864; 8.6773808
Welschgrabenstraße;Frankfurt am Main Welschgrabenstraße;Welschgrabenstraße, Zeilsheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0952972, 8.4914236, 0.0;50.0952972; 8.4914236
Wendelsplatz;Frankfurt am Main Wendelsplatz;Wendelsplatz, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60594, Deutschland;50.1006277, 8.691522, 0.0;50.1006277; 8.691522
Wendelsweg;Frankfurt am Main Wendelsweg;Wendelsweg, Lauterborn, Offenbach am Main, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.0775246, 8.7305388, 0.0;50.0775246; 8.7305388
Wenzelweg;Frankfurt am Main Wenzelweg;Wenzelweg, Heddernheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.1560182, 8.6459576, 0.0;50.1560182; 8.6459576
Werftstraße;Frankfurt am Main Werftstraße;Werftstraße, Gutleutviertel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60327, Deutschland;50.1011798, 8.6628092, 0.0;50.1011798; 8.6628092
Werner-Bockelmann-Straße;Frankfurt am Main Werner-Bockelmann-Straße;Werner-Bockelmann-Straße, Nied, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65934, Deutschland;50.1042704, 8.5794451, 0.0;50.1042704; 8.5794451
Werner-Haustein-Straße;Frankfurt am Main Werner-Haustein-Straße;Nieder Kirchweg, Nied, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65934, Deutschland;50.0959899, 8.569618, 0.0;50.0959899; 8.569618
Werner-von-Ursel-Platz;Frankfurt am Main Werner-von-Ursel-Platz;Werner-von-Ursel-Platz, Niederursel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.16865725, 8.61956095787037, 0.0;50.16865725; 8.61956095787037
Werrastraße;Frankfurt am Main Werrastraße;Werrastraße, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1198403, 8.6407885, 0.0;50.1198403; 8.6407885
Wertheimer Straße;Frankfurt am Main Wertheimer Straße;Wertheimer Straße, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.0950279, 8.6962764, 0.0;50.0950279; 8.6962764
Weserstraße;Frankfurt am Main Weserstraße;Weserstraße, Bahnhofsviertel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60329, Deutschland;50.1116677, 8.6664899, 0.0;50.1116677; 8.6664899
West-Höchster Straße;Frankfurt am Main West-Höchster Straße;West-Höchster Straße, Zeilsheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0903494, 8.5071628, 0.0;50.0903494; 8.5071628
Westenbergerstraße;Frankfurt am Main Westenbergerstraße;Westenbergerstraße, Sindlingen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0800943, 8.5087824, 0.0;50.0800943; 8.5087824
Westendplatz;Frankfurt am Main Westendplatz;Westendplatz, Westend Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60325, Deutschland;50.11314575, 8.66202467269257, 0.0;50.11314575; 8.66202467269257
Westendstraße;Frankfurt am Main Westendstraße;Westendstraße, Westend Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60325, Deutschland;50.1156309, 8.6526301, 0.0;50.1156309; 8.6526301
Westerbachstraße;Frankfurt am Main Westerbachstraße;Westerbachstraße, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.1239634, 8.5732681, 0.0;50.1239634; 8.5732681
Westerwaldstraße;Frankfurt am Main Westerwaldstraße;Westerwaldstraße, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.1210811, 8.5645108, 0.0;50.1210811; 8.5645108
Westhafenbrücke;Frankfurt am Main Westhafenbrücke;Westhafenbrücke, Gutleutviertel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60327, Deutschland;50.1007607, 8.6632082, 0.0;50.1007607; 8.6632082
Westhafenplatz;Frankfurt am Main Westhafenplatz;Westhafenplatz, Gutleutviertel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60327, Deutschland;50.1011764, 8.66394503475574, 0.0;50.1011764; 8.66394503475574
Westpreußenstraße;Frankfurt am Main Westpreußenstraße;Westpreußenstraße, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1459975, 8.7580313, 0.0;50.1459975; 8.7580313
Westring;Frankfurt am Main Westring;Westring, Westhausen, Praunheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.1335301, 8.6138229, 0.0;50.1335301; 8.6138229
Wetteraustraße;Frankfurt am Main Wetteraustraße;Wetteraustraße, Nordend Ost, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1316636, 8.7013646, 0.0;50.1316636; 8.7013646
Wetzlarer Straße;Frankfurt am Main Wetzlarer Straße;Wetzlarer Straße, Eckenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1423546, 8.6945013, 0.0;50.1423546; 8.6945013
Wichernstraße;Frankfurt am Main Wichernstraße;Wichernstraße, Wagenplatz Borsigallee, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1433985, 8.7279089, 0.0;50.1433985; 8.7279089
Wickenweg;Frankfurt am Main Wickenweg;Wickenweg, Frankfurter Berg, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1684075, 8.6741599, 0.0;50.1684075; 8.6741599
Wicker-Frosch-Straße;Frankfurt am Main Wicker-Frosch-Straße;Wicker-Frosch-Straße, Kuhwaldsiedlung, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1117167, 8.6330378, 0.0;50.1117167; 8.6330378
Wickerer Straße;Frankfurt am Main Wickerer Straße;Wickerer Straße, Europaviertel, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.1008776, 8.6224879, 0.0;50.1008776; 8.6224879
Wielandstraße;Frankfurt am Main Wielandstraße;Wielandstraße, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60318, Deutschland;50.1244883, 8.6863674, 0.0;50.1244883; 8.6863674
